"date_time","temp","hr","QI","lobster_id","temperature","date2"
"6/6/19 5:15",98,86,2,"GP06","16",2019-06-06 05:15:00
"6/6/19 5:18",98,83,0,"GP06","16",2019-06-06 05:18:00
"6/6/19 5:21",98,40,3,"GP06","16",2019-06-06 05:21:00
"6/6/19 5:24",98,85,3,"GP06","16",2019-06-06 05:24:00
"6/6/19 5:27",98,85,1,"GP06","16",2019-06-06 05:27:00
"6/6/19 5:30",98,86,0,"GP06","16",2019-06-06 05:30:00
"6/6/19 5:33",98,85,0,"GP06","16",2019-06-06 05:33:00
"6/6/19 5:39",98,77,2,"GP06","16",2019-06-06 05:39:00
"6/6/19 5:42",98,75,2,"GP06","16",2019-06-06 05:42:00
"6/6/19 5:45",98,80,1,"GP06","16",2019-06-06 05:45:00
"6/6/19 5:48",98,82,2,"GP06","16",2019-06-06 05:48:00
"6/6/19 5:51",98,78,1,"GP06","16",2019-06-06 05:51:00
"6/6/19 5:54",91,84,0,"GP06","16",2019-06-06 05:54:00
"6/6/19 5:57",91,75,1,"GP06","16",2019-06-06 05:57:00
"6/6/19 6:00",91,74,0,"GP06","16",2019-06-06 06:00:00
"6/6/19 6:03",91,71,0,"GP06","16",2019-06-06 06:03:00
"6/6/19 6:06",91,75,2,"GP06","16",2019-06-06 06:06:00
"6/6/19 6:09",93,75,0,"GP06","16",2019-06-06 06:09:00
"6/6/19 6:12",91,78,1,"GP06","16",2019-06-06 06:12:00
"6/6/19 6:15",91,56,3,"GP06","16",2019-06-06 06:15:00
"6/6/19 6:18",91,81,1,"GP06","16",2019-06-06 06:18:00
"6/6/19 6:21",91,81,0,"GP06","16",2019-06-06 06:21:00
"6/6/19 6:24",91,78,0,"GP06","16",2019-06-06 06:24:00
"6/6/19 6:27",91,77,2,"GP06","16",2019-06-06 06:27:00
"6/6/19 6:30",91,85,1,"GP06","16",2019-06-06 06:30:00
"6/6/19 6:33",91,41,2,"GP06","16",2019-06-06 06:33:00
"6/6/19 6:39",80,85,1,"GP06","16",2019-06-06 06:39:00
"6/6/19 6:42",80,85,0,"GP06","16",2019-06-06 06:42:00
"6/6/19 6:48",82,75,2,"GP06","16",2019-06-06 06:48:00
"6/6/19 6:54",91,74,0,"GP06","16",2019-06-06 06:54:00
"6/6/19 6:57",91,77,0,"GP06","16",2019-06-06 06:57:00
"6/6/19 7:00",80,81,0,"GP06","16",2019-06-06 07:00:00
"6/6/19 7:03",80,80,0,"GP06","16",2019-06-06 07:03:00
"6/6/19 7:06",80,72,1,"GP06","16",2019-06-06 07:06:00
"6/6/19 7:09",80,75,0,"GP06","16",2019-06-06 07:09:00
"6/6/19 7:18",80,89,3,"GP06","16",2019-06-06 07:18:00
"6/6/19 7:21",80,84,0,"GP06","16",2019-06-06 07:21:00
"6/6/19 7:24",80,81,1,"GP06","16",2019-06-06 07:24:00
"6/6/19 7:27",80,81,1,"GP06","16",2019-06-06 07:27:00
"6/6/19 7:30",80,105,2,"GP06","16",2019-06-06 07:30:00
"6/6/19 7:33",80,83,2,"GP06","16",2019-06-06 07:33:00
"6/6/19 7:39",80,84,2,"GP06","16",2019-06-06 07:39:00
"6/6/19 7:45",80,83,3,"GP06","16",2019-06-06 07:45:00
"6/6/19 7:48",80,85,0,"GP06","16",2019-06-06 07:48:00
"6/6/19 7:54",80,80,0,"GP06","16",2019-06-06 07:54:00
"6/6/19 7:57",80,76,1,"GP06","16",2019-06-06 07:57:00
"6/6/19 8:00",80,80,0,"GP06","16",2019-06-06 08:00:00
"6/6/19 8:03",80,84,0,"GP06","16",2019-06-06 08:03:00
"6/6/19 8:06",80,80,2,"GP06","16",2019-06-06 08:06:00
"6/6/19 8:09",80,75,0,"GP06","16",2019-06-06 08:09:00
"6/6/19 8:12",76,81,1,"GP06","16",2019-06-06 08:12:00
"6/6/19 8:15",76,81,1,"GP06","16",2019-06-06 08:15:00
"6/6/19 8:18",80,76,0,"GP06","16",2019-06-06 08:18:00
"6/6/19 8:21",80,74,0,"GP06","16",2019-06-06 08:21:00
"6/6/19 8:24",80,76,0,"GP06","16",2019-06-06 08:24:00
"6/6/19 8:30",80,81,1,"GP06","16",2019-06-06 08:30:00
"6/6/19 8:33",80,70,3,"GP06","16",2019-06-06 08:33:00
"6/6/19 8:36",70,75,3,"GP06","16",2019-06-06 08:36:00
"6/6/19 8:39",73,38,3,"GP06","16",2019-06-06 08:39:00
"6/6/19 8:42",78,80,0,"GP06","16",2019-06-06 08:42:00
"6/6/19 8:45",80,85,2,"GP06","16",2019-06-06 08:45:00
"6/6/19 8:48",80,68,2,"GP06","16",2019-06-06 08:48:00
"6/6/19 8:51",80,82,0,"GP06","16",2019-06-06 08:51:00
"6/6/19 8:54",80,80,0,"GP06","16",2019-06-06 08:54:00
"6/6/19 8:57",80,82,0,"GP06","16",2019-06-06 08:57:00
"6/6/19 9:00",80,86,1,"GP06","16",2019-06-06 09:00:00
"6/6/19 9:03",80,27,2,"GP06","16",2019-06-06 09:03:00
"6/6/19 9:06",80,78,3,"GP06","16",2019-06-06 09:06:00
"6/6/19 9:09",80,37,3,"GP06","16",2019-06-06 09:09:00
"6/6/19 9:12",80,107,2,"GP06","16",2019-06-06 09:12:00
"6/6/19 9:15",88,84,2,"GP06","16",2019-06-06 09:15:00
"6/6/19 9:18",80,80,2,"GP06","16",2019-06-06 09:18:00
"6/6/19 9:21",91,80,2,"GP06","16",2019-06-06 09:21:00
"6/6/19 9:24",91,74,0,"GP06","16",2019-06-06 09:24:00
"6/6/19 9:27",91,50,1,"GP06","16",2019-06-06 09:27:00
"6/6/19 9:30",95,82,0,"GP06","16",2019-06-06 09:30:00
"6/6/19 9:33",98,69,0,"GP06","16",2019-06-06 09:33:00
"6/6/19 9:36",98,74,0,"GP06","16",2019-06-06 09:36:00
"6/6/19 9:39",98,80,0,"GP06","16",2019-06-06 09:39:00
"6/6/19 9:42",91,85,2,"GP06","16",2019-06-06 09:42:00
"6/6/19 9:45",91,80,2,"GP06","16",2019-06-06 09:45:00
"6/6/19 9:48",91,82,1,"GP06","16",2019-06-06 09:48:00
"6/6/19 9:54",98,69,2,"GP06","16",2019-06-06 09:54:00
"6/6/19 9:57",98,83,2,"GP06","16",2019-06-06 09:57:00
"6/6/19 10:00",98,100,2,"GP06","16",2019-06-06 10:00:00
"6/6/19 10:03",98,82,0,"GP06","16",2019-06-06 10:03:00
"6/6/19 10:06",91,42,2,"GP06","16",2019-06-06 10:06:00
"6/6/19 10:09",91,80,0,"GP06","16",2019-06-06 10:09:00
"6/6/19 10:12",91,74,3,"GP06","16",2019-06-06 10:12:00
"6/6/19 10:15",91,81,3,"GP06","16",2019-06-06 10:15:00
"6/6/19 10:18",95,74,2,"GP06","16",2019-06-06 10:18:00
"6/6/19 10:21",98,81,1,"GP06","16",2019-06-06 10:21:00
"6/6/19 10:24",98,75,0,"GP06","16",2019-06-06 10:24:00
"6/6/19 10:27",91,73,2,"GP06","16",2019-06-06 10:27:00
"6/6/19 10:30",91,70,2,"GP06","16",2019-06-06 10:30:00
"6/6/19 10:33",91,72,0,"GP06","16",2019-06-06 10:33:00
"6/6/19 10:36",91,65,2,"GP06","16",2019-06-06 10:36:00
"6/6/19 10:39",91,73,1,"GP06","16",2019-06-06 10:39:00
"6/6/19 10:42",91,72,3,"GP06","16",2019-06-06 10:42:00
"6/6/19 10:45",91,72,2,"GP06","16",2019-06-06 10:45:00
"6/6/19 10:48",91,75,2,"GP06","16",2019-06-06 10:48:00
"6/6/19 10:51",91,78,3,"GP06","16",2019-06-06 10:51:00
"6/6/19 10:54",91,82,0,"GP06","16",2019-06-06 10:54:00
"6/6/19 10:57",91,75,0,"GP06","16",2019-06-06 10:57:00
"6/6/19 11:00",91,75,2,"GP06","16",2019-06-06 11:00:00
"6/6/19 11:06",91,78,2,"GP06","16",2019-06-06 11:06:00
"6/6/19 11:09",91,72,2,"GP06","16",2019-06-06 11:09:00
"6/6/19 11:12",91,75,2,"GP06","16",2019-06-06 11:12:00
"6/6/19 11:15",91,81,1,"GP06","16",2019-06-06 11:15:00
"6/6/19 11:24",91,82,1,"GP06","16",2019-06-06 11:24:00
"6/6/19 11:30",91,80,2,"GP06","16",2019-06-06 11:30:00
"6/6/19 11:33",91,76,0,"GP06","16",2019-06-06 11:33:00
"6/6/19 11:36",91,77,2,"GP06","16",2019-06-06 11:36:00
"6/6/19 11:39",91,73,0,"GP06","16",2019-06-06 11:39:00
"6/6/19 11:42",91,76,1,"GP06","16",2019-06-06 11:42:00
"6/6/19 11:48",91,83,2,"GP06","16",2019-06-06 11:48:00
"6/6/19 11:54",91,82,3,"GP06","16",2019-06-06 11:54:00
"6/6/19 11:57",91,83,0,"GP06","16",2019-06-06 11:57:00
"6/6/19 12:00",91,76,3,"GP06","16",2019-06-06 12:00:00
"6/6/19 12:03",91,86,1,"GP06","16",2019-06-06 12:03:00
"6/6/19 12:06",91,84,2,"GP06","16",2019-06-06 12:06:00
"6/6/19 12:09",91,76,2,"GP06","16",2019-06-06 12:09:00
"6/6/19 12:12",91,74,2,"GP06","16",2019-06-06 12:12:00
"6/6/19 12:15",91,75,0,"GP06","16",2019-06-06 12:15:00
"6/6/19 12:21",91,77,2,"GP06","16",2019-06-06 12:21:00
"6/6/19 12:24",91,77,0,"GP06","16",2019-06-06 12:24:00
"6/6/19 12:27",91,78,0,"GP06","16",2019-06-06 12:27:00
"6/6/19 12:33",91,62,3,"GP06","16",2019-06-06 12:33:00
"6/6/19 12:39",91,84,2,"GP06","16",2019-06-06 12:39:00
"6/6/19 12:42",91,86,1,"GP06","16",2019-06-06 12:42:00
"6/6/19 12:45",91,84,0,"GP06","16",2019-06-06 12:45:00
"6/6/19 12:48",91,84,1,"GP06","16",2019-06-06 12:48:00
"6/6/19 12:51",91,83,3,"GP06","16",2019-06-06 12:51:00
"6/6/19 12:54",91,80,1,"GP06","16",2019-06-06 12:54:00
"6/6/19 12:57",91,76,2,"GP06","16",2019-06-06 12:57:00
"6/6/19 13:00",91,76,0,"GP06","16",2019-06-06 13:00:00
"6/6/19 13:03",91,88,2,"GP06","16",2019-06-06 13:03:00
"6/6/19 13:06",91,92,2,"GP06","16",2019-06-06 13:06:00
"6/6/19 13:09",91,80,0,"GP06","16",2019-06-06 13:09:00
"6/6/19 13:12",91,77,0,"GP06","16",2019-06-06 13:12:00
"6/6/19 13:18",91,82,1,"GP06","16",2019-06-06 13:18:00
"6/6/19 13:21",91,73,3,"GP06","16",2019-06-06 13:21:00
"6/6/19 13:24",91,78,0,"GP06","16",2019-06-06 13:24:00
"6/6/19 13:30",91,86,2,"GP06","16",2019-06-06 13:30:00
"6/6/19 13:33",91,84,0,"GP06","16",2019-06-06 13:33:00
"6/6/19 13:39",91,86,0,"GP06","16",2019-06-06 13:39:00
"6/6/19 13:45",91,92,1,"GP06","16",2019-06-06 13:45:00
"6/6/19 13:48",91,89,1,"GP06","16",2019-06-06 13:48:00
"6/6/19 13:51",91,43,0,"GP06","16",2019-06-06 13:51:00
"6/6/19 13:54",91,84,0,"GP06","16",2019-06-06 13:54:00
"6/6/19 13:57",91,81,2,"GP06","16",2019-06-06 13:57:00
"6/6/19 14:00",80,75,0,"GP06","16",2019-06-06 14:00:00
"6/6/19 14:03",80,84,0,"GP06","16",2019-06-06 14:03:00
"6/6/19 14:06",82,76,2,"GP06","16",2019-06-06 14:06:00
"6/6/19 14:09",85,76,1,"GP06","16",2019-06-06 14:09:00
"6/6/19 14:15",98,64,0,"GP06","16",2019-06-06 14:15:00
"6/6/19 14:18",104,89,0,"GP06","16",2019-06-06 14:18:00
"6/6/19 14:21",104,90,0,"GP06","16",2019-06-06 14:21:00
"6/6/19 14:24",104,89,0,"GP06","16",2019-06-06 14:24:00
"6/6/19 14:27",104,84,0,"GP06","16",2019-06-06 14:27:00
"6/6/19 14:30",102,88,0,"GP06","16",2019-06-06 14:30:00
"6/6/19 14:33",98,85,2,"GP06","16",2019-06-06 14:33:00
"6/6/19 14:36",98,85,0,"GP06","16",2019-06-06 14:36:00
"6/6/19 14:39",98,82,0,"GP06","16",2019-06-06 14:39:00
"6/6/19 14:42",98,83,0,"GP06","16",2019-06-06 14:42:00
"6/6/19 14:45",167,1,3,"GP06","16",2019-06-06 14:45:00
"6/6/19 14:48",170,1,3,"GP06","16",2019-06-06 14:48:00
"6/6/19 14:51",169,20,2,"GP06","16",2019-06-06 14:51:00
"6/6/19 14:54",178,1,3,"GP06","16",2019-06-06 14:54:00
"6/6/19 14:57",186,1,3,"GP06","16",2019-06-06 14:57:00
"6/6/19 15:00",192,1,3,"GP06","16",2019-06-06 15:00:00
"6/6/19 15:03",204,1,3,"GP06","16",2019-06-06 15:03:00
"6/6/19 15:06",217,1,3,"GP06","16",2019-06-06 15:06:00
"6/6/19 15:09",206,50,2,"GP06","16",2019-06-06 15:09:00
"6/6/19 15:21",274,65,2,"GP06","16",2019-06-06 15:21:00
"6/11/19 15:50",133,85,2,"IV17","16",2019-06-11 15:50:00
"6/11/19 15:53",138,93,0,"IV17","16",2019-06-11 15:53:00
"6/11/19 15:56",138,92,0,"IV17","16",2019-06-11 15:56:00
"6/11/19 15:59",137,90,0,"IV17","16",2019-06-11 15:59:00
"6/11/19 16:02",138,89,0,"IV17","16",2019-06-11 16:02:00
"6/11/19 16:05",138,81,0,"IV17","16",2019-06-11 16:05:00
"6/11/19 16:08",138,92,0,"IV17","16",2019-06-11 16:08:00
"6/11/19 16:11",138,90,0,"IV17","16",2019-06-11 16:11:00
"6/11/19 16:14",138,93,0,"IV17","16",2019-06-11 16:14:00
"6/11/19 16:17",138,93,0,"IV17","16",2019-06-11 16:17:00
"6/11/19 16:20",135,90,0,"IV17","16",2019-06-11 16:20:00
"6/11/19 16:23",135,92,0,"IV17","16",2019-06-11 16:23:00
"6/11/19 16:26",138,92,0,"IV17","16",2019-06-11 16:26:00
"6/11/19 16:29",138,83,0,"IV17","16",2019-06-11 16:29:00
"6/11/19 16:32",138,92,0,"IV17","16",2019-06-11 16:32:00
"6/11/19 16:35",138,93,0,"IV17","16",2019-06-11 16:35:00
"6/11/19 16:38",138,96,0,"IV17","16",2019-06-11 16:38:00
"6/11/19 16:41",137,93,0,"IV17","16",2019-06-11 16:41:00
"6/11/19 16:44",133,90,0,"IV17","16",2019-06-11 16:44:00
"6/11/19 16:47",133,89,0,"IV17","16",2019-06-11 16:47:00
"6/11/19 16:50",133,92,0,"IV17","16",2019-06-11 16:50:00
"6/11/19 16:53",137,89,0,"IV17","16",2019-06-11 16:53:00
"6/11/19 16:56",138,90,0,"IV17","16",2019-06-11 16:56:00
"6/11/19 16:59",138,86,2,"IV17","16",2019-06-11 16:59:00
"6/11/19 17:02",138,95,0,"IV17","16",2019-06-11 17:02:00
"6/11/19 17:05",134,93,0,"IV17","16",2019-06-11 17:05:00
"6/11/19 17:08",133,93,0,"IV17","16",2019-06-11 17:08:00
"6/11/19 17:11",133,93,0,"IV17","16",2019-06-11 17:11:00
"6/11/19 17:14",135,95,0,"IV17","16",2019-06-11 17:14:00
"6/11/19 17:17",138,89,0,"IV17","16",2019-06-11 17:17:00
"6/11/19 17:20",138,90,0,"IV17","16",2019-06-11 17:20:00
"6/11/19 17:26",138,95,0,"IV17","16",2019-06-11 17:26:00
"6/11/19 17:29",133,95,0,"IV17","16",2019-06-11 17:29:00
"6/11/19 17:32",133,93,0,"IV17","16",2019-06-11 17:32:00
"6/11/19 17:35",133,92,2,"IV17","16",2019-06-11 17:35:00
"6/11/19 17:38",138,89,0,"IV17","16",2019-06-11 17:38:00
"6/11/19 17:41",138,95,0,"IV17","16",2019-06-11 17:41:00
"6/11/19 17:44",138,92,0,"IV17","16",2019-06-11 17:44:00
"6/11/19 17:47",138,95,0,"IV17","16",2019-06-11 17:47:00
"6/11/19 17:50",134,93,0,"IV17","16",2019-06-11 17:50:00
"6/11/19 17:53",133,93,0,"IV17","16",2019-06-11 17:53:00
"6/11/19 17:56",133,93,0,"IV17","16",2019-06-11 17:56:00
"6/11/19 17:59",135,93,0,"IV17","16",2019-06-11 17:59:00
"6/11/19 18:02",138,89,0,"IV17","16",2019-06-11 18:02:00
"6/11/19 18:05",138,92,0,"IV17","16",2019-06-11 18:05:00
"6/11/19 18:08",138,95,0,"IV17","16",2019-06-11 18:08:00
"6/11/19 18:11",138,92,0,"IV17","16",2019-06-11 18:11:00
"6/11/19 18:14",133,90,0,"IV17","16",2019-06-11 18:14:00
"6/11/19 18:17",133,90,2,"IV17","16",2019-06-11 18:17:00
"6/11/19 18:20",133,93,0,"IV17","16",2019-06-11 18:20:00
"6/11/19 18:23",135,93,0,"IV17","16",2019-06-11 18:23:00
"6/11/19 18:26",138,48,1,"IV17","16",2019-06-11 18:26:00
"6/11/19 18:29",138,93,0,"IV17","16",2019-06-11 18:29:00
"6/11/19 18:32",138,93,0,"IV17","16",2019-06-11 18:32:00
"6/11/19 18:35",135,93,0,"IV17","16",2019-06-11 18:35:00
"6/11/19 18:38",133,95,0,"IV17","16",2019-06-11 18:38:00
"6/11/19 18:41",133,92,0,"IV17","16",2019-06-11 18:41:00
"6/11/19 18:44",133,92,0,"IV17","16",2019-06-11 18:44:00
"6/11/19 18:47",137,92,0,"IV17","16",2019-06-11 18:47:00
"6/11/19 18:50",138,95,0,"IV17","16",2019-06-11 18:50:00
"6/11/19 18:53",138,95,1,"IV17","16",2019-06-11 18:53:00
"6/11/19 18:56",138,92,0,"IV17","16",2019-06-11 18:56:00
"6/11/19 18:59",133,93,0,"IV17","16",2019-06-11 18:59:00
"6/11/19 19:02",133,92,0,"IV17","16",2019-06-11 19:02:00
"6/11/19 19:05",133,93,0,"IV17","16",2019-06-11 19:05:00
"6/11/19 19:08",134,92,0,"IV17","16",2019-06-11 19:08:00
"6/11/19 19:11",138,37,2,"IV17","16",2019-06-11 19:11:00
"6/11/19 19:14",138,92,2,"IV17","16",2019-06-11 19:14:00
"6/11/19 19:17",138,92,0,"IV17","16",2019-06-11 19:17:00
"6/11/19 19:20",138,95,0,"IV17","16",2019-06-11 19:20:00
"6/11/19 19:23",133,93,0,"IV17","16",2019-06-11 19:23:00
"6/11/19 19:26",133,93,0,"IV17","16",2019-06-11 19:26:00
"6/11/19 19:29",133,92,0,"IV17","16",2019-06-11 19:29:00
"6/11/19 19:32",135,90,3,"IV17","16",2019-06-11 19:32:00
"6/11/19 19:35",138,92,1,"IV17","16",2019-06-11 19:35:00
"6/11/19 19:38",138,93,0,"IV17","16",2019-06-11 19:38:00
"6/11/19 19:41",138,93,0,"IV17","16",2019-06-11 19:41:00
"6/11/19 19:44",135,92,0,"IV17","16",2019-06-11 19:44:00
"6/11/19 19:47",133,92,0,"IV17","16",2019-06-11 19:47:00
"6/11/19 19:50",133,46,3,"IV17","16",2019-06-11 19:50:00
"6/11/19 19:53",133,93,1,"IV17","16",2019-06-11 19:53:00
"6/11/19 19:56",137,95,0,"IV17","16",2019-06-11 19:56:00
"6/11/19 19:59",138,95,0,"IV17","16",2019-06-11 19:59:00
"6/11/19 20:02",138,90,2,"IV17","16",2019-06-11 20:02:00
"6/11/19 20:05",138,95,0,"IV17","16",2019-06-11 20:05:00
"6/11/19 20:08",133,92,0,"IV17","16",2019-06-11 20:08:00
"6/11/19 20:11",133,92,0,"IV17","16",2019-06-11 20:11:00
"6/11/19 20:14",133,93,2,"IV17","16",2019-06-11 20:14:00
"6/11/19 20:17",133,95,0,"IV17","16",2019-06-11 20:17:00
"6/11/19 20:20",134,95,1,"IV17","16",2019-06-11 20:20:00
"6/11/19 20:23",138,96,0,"IV17","16",2019-06-11 20:23:00
"6/11/19 20:26",138,98,0,"IV17","16",2019-06-11 20:26:00
"6/11/19 20:29",134,100,0,"IV17","16",2019-06-11 20:29:00
"6/11/19 20:32",133,98,0,"IV17","16",2019-06-11 20:32:00
"6/11/19 20:35",133,100,0,"IV17","16",2019-06-11 20:35:00
"6/11/19 20:38",133,98,0,"IV17","16",2019-06-11 20:38:00
"6/11/19 20:41",133,98,0,"IV17","16",2019-06-11 20:41:00
"6/11/19 20:44",135,95,0,"IV17","16",2019-06-11 20:44:00
"6/11/19 20:47",138,98,0,"IV17","16",2019-06-11 20:47:00
"6/11/19 20:50",138,96,0,"IV17","16",2019-06-11 20:50:00
"6/11/19 20:53",133,96,0,"IV17","16",2019-06-11 20:53:00
"6/11/19 20:56",133,98,0,"IV17","16",2019-06-11 20:56:00
"6/11/19 20:59",133,95,0,"IV17","16",2019-06-11 20:59:00
"6/11/19 21:02",133,93,0,"IV17","16",2019-06-11 21:02:00
"6/11/19 21:05",133,95,0,"IV17","16",2019-06-11 21:05:00
"6/11/19 21:08",135,93,0,"IV17","16",2019-06-11 21:08:00
"6/11/19 21:11",138,95,0,"IV17","16",2019-06-11 21:11:00
"6/11/19 21:14",137,92,0,"IV17","16",2019-06-11 21:14:00
"6/11/19 21:17",133,92,0,"IV17","16",2019-06-11 21:17:00
"6/11/19 21:20",133,93,0,"IV17","16",2019-06-11 21:20:00
"6/11/19 21:23",133,93,0,"IV17","16",2019-06-11 21:23:00
"6/11/19 21:26",133,93,0,"IV17","16",2019-06-11 21:26:00
"6/11/19 21:29",133,92,0,"IV17","16",2019-06-11 21:29:00
"6/11/19 21:32",134,93,0,"IV17","16",2019-06-11 21:32:00
"6/11/19 21:35",138,85,2,"IV17","16",2019-06-11 21:35:00
"6/11/19 21:38",133,89,0,"IV17","16",2019-06-11 21:38:00
"6/11/19 21:41",133,86,1,"IV17","16",2019-06-11 21:41:00
"6/11/19 21:44",133,88,0,"IV17","16",2019-06-11 21:44:00
"6/11/19 21:47",133,90,0,"IV17","16",2019-06-11 21:47:00
"6/11/19 21:50",133,89,0,"IV17","16",2019-06-11 21:50:00
"6/11/19 21:53",133,88,0,"IV17","16",2019-06-11 21:53:00
"6/11/19 21:56",134,92,0,"IV17","16",2019-06-11 21:56:00
"6/11/19 21:59",137,90,0,"IV17","16",2019-06-11 21:59:00
"6/11/19 22:02",133,86,0,"IV17","16",2019-06-11 22:02:00
"6/11/19 22:05",133,89,0,"IV17","16",2019-06-11 22:05:00
"6/11/19 22:08",133,86,0,"IV17","16",2019-06-11 22:08:00
"6/11/19 22:11",133,88,0,"IV17","16",2019-06-11 22:11:00
"6/11/19 22:14",133,88,0,"IV17","16",2019-06-11 22:14:00
"6/11/19 22:17",133,88,0,"IV17","16",2019-06-11 22:17:00
"6/11/19 22:20",133,90,0,"IV17","16",2019-06-11 22:20:00
"6/11/19 22:23",133,90,0,"IV17","16",2019-06-11 22:23:00
"6/11/19 22:26",133,88,0,"IV17","16",2019-06-11 22:26:00
"6/11/19 22:29",133,89,0,"IV17","16",2019-06-11 22:29:00
"6/11/19 22:32",133,89,0,"IV17","16",2019-06-11 22:32:00
"6/11/19 22:35",133,89,2,"IV17","16",2019-06-11 22:35:00
"6/11/19 22:38",133,89,0,"IV17","16",2019-06-11 22:38:00
"6/11/19 22:41",133,89,0,"IV17","16",2019-06-11 22:41:00
"6/11/19 22:44",133,84,0,"IV17","16",2019-06-11 22:44:00
"6/11/19 22:47",133,85,0,"IV17","16",2019-06-11 22:47:00
"6/11/19 22:50",133,84,1,"IV17","16",2019-06-11 22:50:00
"6/11/19 22:53",133,86,0,"IV17","16",2019-06-11 22:53:00
"6/11/19 22:56",133,86,0,"IV17","16",2019-06-11 22:56:00
"6/11/19 22:59",133,89,2,"IV17","16",2019-06-11 22:59:00
"6/11/19 23:02",133,90,0,"IV17","16",2019-06-11 23:02:00
"6/11/19 23:05",133,86,0,"IV17","16",2019-06-11 23:05:00
"6/11/19 23:08",133,88,0,"IV17","16",2019-06-11 23:08:00
"6/11/19 23:11",133,92,0,"IV17","16",2019-06-11 23:11:00
"6/11/19 23:14",133,90,0,"IV17","16",2019-06-11 23:14:00
"6/11/19 23:17",133,90,0,"IV17","16",2019-06-11 23:17:00
"6/11/19 23:20",133,90,0,"IV17","16",2019-06-11 23:20:00
"6/11/19 23:23",133,89,0,"IV17","16",2019-06-11 23:23:00
"6/11/19 23:26",133,89,0,"IV17","16",2019-06-11 23:26:00
"6/11/19 23:29",133,89,0,"IV17","16",2019-06-11 23:29:00
"6/11/19 23:32",133,89,0,"IV17","16",2019-06-11 23:32:00
"6/11/19 23:35",133,95,0,"IV17","16",2019-06-11 23:35:00
"6/11/19 23:38",133,92,0,"IV17","16",2019-06-11 23:38:00
"6/11/19 23:41",133,86,0,"IV17","16",2019-06-11 23:41:00
"6/11/19 23:44",133,86,0,"IV17","16",2019-06-11 23:44:00
"6/11/19 23:47",133,89,0,"IV17","16",2019-06-11 23:47:00
"6/11/19 23:50",133,90,0,"IV17","16",2019-06-11 23:50:00
"6/11/19 23:53",133,44,1,"IV17","16",2019-06-11 23:53:00
"6/11/19 23:56",133,95,0,"IV17","16",2019-06-11 23:56:00
"6/11/19 23:59",133,95,0,"IV17","16",2019-06-11 23:59:00
"6/12/19 0:02",133,92,0,"IV17","16",2019-06-12 00:02:00
"6/12/19 0:05",133,96,0,"IV17","16",2019-06-12 00:05:00
"6/12/19 0:08",133,96,0,"IV17","16",2019-06-12 00:08:00
"6/12/19 0:11",133,93,0,"IV17","16",2019-06-12 00:11:00
"6/12/19 0:14",133,96,0,"IV17","16",2019-06-12 00:14:00
"6/12/19 0:17",133,96,0,"IV17","16",2019-06-12 00:17:00
"6/12/19 0:20",133,93,0,"IV17","16",2019-06-12 00:20:00
"6/12/19 0:23",131,96,0,"IV17","16",2019-06-12 00:23:00
"6/12/19 0:26",132,95,0,"IV17","16",2019-06-12 00:26:00
"6/12/19 0:29",133,98,0,"IV17","16",2019-06-12 00:29:00
"6/12/19 0:32",133,93,0,"IV17","16",2019-06-12 00:32:00
"6/12/19 0:35",133,96,0,"IV17","16",2019-06-12 00:35:00
"6/12/19 0:38",133,98,0,"IV17","16",2019-06-12 00:38:00
"6/12/19 0:41",133,95,0,"IV17","16",2019-06-12 00:41:00
"6/12/19 0:44",129,93,0,"IV17","16",2019-06-12 00:44:00
"6/12/19 0:47",129,98,0,"IV17","16",2019-06-12 00:47:00
"6/12/19 0:50",129,100,0,"IV17","16",2019-06-12 00:50:00
"6/12/19 0:53",131,96,0,"IV17","16",2019-06-12 00:53:00
"6/12/19 0:56",133,98,0,"IV17","16",2019-06-12 00:56:00
"6/12/19 0:59",133,100,0,"IV17","16",2019-06-12 00:59:00
"6/12/19 1:02",133,98,0,"IV17","16",2019-06-12 01:02:00
"6/12/19 1:05",132,95,0,"IV17","16",2019-06-12 01:05:00
"6/12/19 1:08",129,95,0,"IV17","16",2019-06-12 01:08:00
"6/12/19 1:11",129,89,0,"IV17","16",2019-06-12 01:11:00
"6/12/19 1:14",129,86,0,"IV17","16",2019-06-12 01:14:00
"6/12/19 1:17",129,92,0,"IV17","16",2019-06-12 01:17:00
"6/12/19 1:20",131,95,0,"IV17","16",2019-06-12 01:20:00
"6/12/19 1:23",133,93,0,"IV17","16",2019-06-12 01:23:00
"6/12/19 1:26",133,92,0,"IV17","16",2019-06-12 01:26:00
"6/12/19 1:29",129,93,0,"IV17","16",2019-06-12 01:29:00
"6/12/19 1:32",129,90,0,"IV17","16",2019-06-12 01:32:00
"6/12/19 1:35",129,96,0,"IV17","16",2019-06-12 01:35:00
"6/12/19 1:38",129,100,0,"IV17","16",2019-06-12 01:38:00
"6/12/19 1:41",129,100,0,"IV17","16",2019-06-12 01:41:00
"6/12/19 1:44",133,100,0,"IV17","16",2019-06-12 01:44:00
"6/12/19 1:47",133,98,0,"IV17","16",2019-06-12 01:47:00
"6/12/19 1:50",129,98,0,"IV17","16",2019-06-12 01:50:00
"6/12/19 1:53",129,96,0,"IV17","16",2019-06-12 01:53:00
"6/12/19 1:56",129,95,2,"IV17","16",2019-06-12 01:56:00
