X,Temp(C),X,Heart rate(bpm),X,QI
12/13/18 20:45,20.71,12/13/18 20:45,98,12/13/18 20:45,0
12/13/18 20:48,20.74,12/13/18 20:48,103,12/13/18 20:48,1
12/13/18 20:51,20.74,12/13/18 20:51,92,12/13/18 20:51,1
12/13/18 20:54,20.74,12/13/18 20:54,107,12/13/18 20:54,0
12/13/18 20:57,20.74,12/13/18 20:57,109,12/13/18 20:57,2
12/13/18 21:00,20.74,12/13/18 21:00,98,12/13/18 21:00,0
12/13/18 21:03,20.74,12/13/18 21:03,105,12/13/18 21:03,0
12/13/18 21:06,20.74,12/13/18 21:06,105,12/13/18 21:06,0
12/13/18 21:09,20.74,12/13/18 21:09,107,12/13/18 21:09,0
12/13/18 21:12,20.74,12/13/18 21:12,153,12/13/18 21:12,2
12/13/18 21:15,20.74,12/13/18 21:15,53,12/13/18 21:15,2
12/13/18 21:18,20.74,12/13/18 21:18,105,12/13/18 21:18,0
12/13/18 21:21,20.74,12/13/18 21:21,101,12/13/18 21:21,0
12/13/18 21:24,20.82,12/13/18 21:24,96,12/13/18 21:24,3
12/13/18 21:27,20.85,12/13/18 21:27,107,12/13/18 21:27,0
12/13/18 21:30,20.85,12/13/18 21:30,103,12/13/18 21:30,2
12/13/18 21:33,20.85,12/13/18 21:33,107,12/13/18 21:33,0
12/13/18 21:36,20.85,12/13/18 21:36,107,12/13/18 21:36,0
12/13/18 21:39,20.85,12/13/18 21:39,107,12/13/18 21:39,2
12/13/18 21:42,20.74,12/13/18 21:42,105,12/13/18 21:42,0
12/13/18 21:45,20.74,12/13/18 21:45,103,12/13/18 21:45,0
12/13/18 21:48,20.69,12/13/18 21:48,105,12/13/18 21:48,0
12/13/18 21:51,20.63,12/13/18 21:51,101,12/13/18 21:51,0
12/13/18 21:54,20.63,12/13/18 21:54,100,12/13/18 21:54,0
12/13/18 21:57,20.63,12/13/18 21:57,103,12/13/18 21:57,0
12/13/18 22:00,20.63,12/13/18 22:00,96,12/13/18 22:00,3
12/13/18 22:03,20.63,12/13/18 22:03,105,12/13/18 22:03,2
12/13/18 22:06,20.63,12/13/18 22:06,101,12/13/18 22:06,0
12/13/18 22:09,20.63,12/13/18 22:09,105,12/13/18 22:09,0
12/13/18 22:12,20.63,12/13/18 22:12,107,12/13/18 22:12,2
12/13/18 22:15,20.71,12/13/18 22:15,109,12/13/18 22:15,0
12/13/18 22:18,20.74,12/13/18 22:18,105,12/13/18 22:18,0
12/13/18 22:21,20.74,12/13/18 22:21,103,12/13/18 22:21,1
12/13/18 22:24,20.74,12/13/18 22:24,107,12/13/18 22:24,1
12/13/18 22:27,20.74,12/13/18 22:27,53,12/13/18 22:27,2
12/13/18 22:30,20.74,12/13/18 22:30,105,12/13/18 22:30,0
12/13/18 22:33,20.74,12/13/18 22:33,56,12/13/18 22:33,2
12/13/18 22:36,20.74,12/13/18 22:36,105,12/13/18 22:36,0
12/13/18 22:39,20.77,12/13/18 22:39,105,12/13/18 22:39,0
12/13/18 22:42,20.79,12/13/18 22:42,103,12/13/18 22:42,2
12/13/18 22:45,20.79,12/13/18 22:45,105,12/13/18 22:45,0
12/13/18 22:48,20.82,12/13/18 22:48,111,12/13/18 22:48,0
12/13/18 22:51,20.85,12/13/18 22:51,103,12/13/18 22:51,0
12/13/18 22:54,20.85,12/13/18 22:54,98,12/13/18 22:54,0
12/13/18 22:57,20.85,12/13/18 22:57,109,12/13/18 22:57,2
12/13/18 23:00,20.85,12/13/18 23:00,109,12/13/18 23:00,0
12/13/18 23:03,20.87,12/13/18 23:03,103,12/13/18 23:03,0
12/13/18 23:06,20.87,12/13/18 23:06,103,12/13/18 23:06,0
12/13/18 23:09,20.9,12/13/18 23:09,111,12/13/18 23:09,1
12/13/18 23:12,20.9,12/13/18 23:12,54,12/13/18 23:12,3
12/13/18 23:15,20.96,12/13/18 23:15,105,12/13/18 23:15,0
12/13/18 23:18,20.96,12/13/18 23:18,105,12/13/18 23:18,0
12/13/18 23:21,20.96,12/13/18 23:21,105,12/13/18 23:21,0
12/13/18 23:24,20.96,12/13/18 23:24,109,12/13/18 23:24,3
12/13/18 23:27,20.96,12/13/18 23:27,105,12/13/18 23:27,0
12/13/18 23:30,20.96,12/13/18 23:30,107,12/13/18 23:30,0
12/13/18 23:33,20.96,12/13/18 23:33,101,12/13/18 23:33,2
12/13/18 23:36,20.96,12/13/18 23:36,107,12/13/18 23:36,0
12/13/18 23:39,20.96,12/13/18 23:39,100,12/13/18 23:39,0
12/13/18 23:42,20.96,12/13/18 23:42,100,12/13/18 23:42,1
12/13/18 23:45,20.96,12/13/18 23:45,101,12/13/18 23:45,0
12/13/18 23:48,20.96,12/13/18 23:48,107,12/13/18 23:48,0
12/13/18 23:51,20.96,12/13/18 23:51,103,12/13/18 23:51,1
12/13/18 23:54,20.96,12/13/18 23:54,103,12/13/18 23:54,0
12/13/18 23:57,20.96,12/13/18 23:57,103,12/13/18 23:57,0
12/14/18,20.85,12/14/18,105,12/14/18,0
12/14/18 0:03,20.85,12/14/18 0:03,105,12/14/18 0:03,0
12/14/18 0:06,20.85,12/14/18 0:06,103,12/14/18 0:06,1
12/14/18 0:09,20.85,12/14/18 0:09,111,12/14/18 0:09,2
12/14/18 0:12,20.85,12/14/18 0:12,105,12/14/18 0:12,0
12/14/18 0:15,20.85,12/14/18 0:15,101,12/14/18 0:15,0
12/14/18 0:18,20.77,12/14/18 0:18,107,12/14/18 0:18,1
12/14/18 0:21,20.74,12/14/18 0:21,109,12/14/18 0:21,0
12/14/18 0:24,20.74,12/14/18 0:24,101,12/14/18 0:24,0
12/14/18 0:27,20.74,12/14/18 0:27,101,12/14/18 0:27,0
12/14/18 0:30,20.74,12/14/18 0:30,98,12/14/18 0:30,0
12/14/18 0:33,20.74,12/14/18 0:33,101,12/14/18 0:33,0
12/14/18 0:36,20.71,12/14/18 0:36,111,12/14/18 0:36,1
12/14/18 0:39,20.66,12/14/18 0:39,111,12/14/18 0:39,0
12/14/18 0:42,20.63,12/14/18 0:42,103,12/14/18 0:42,0
12/14/18 0:45,20.63,12/14/18 0:45,101,12/14/18 0:45,1
12/14/18 0:48,20.66,12/14/18 0:48,107,12/14/18 0:48,0
12/14/18 0:51,20.74,12/14/18 0:51,103,12/14/18 0:51,0
12/14/18 0:54,20.74,12/14/18 0:54,103,12/14/18 0:54,0
12/14/18 0:57,20.74,12/14/18 0:57,111,12/14/18 0:57,2
12/14/18 1:00,20.74,12/14/18 1:00,55,12/14/18 1:00,2
12/14/18 1:03,20.74,12/14/18 1:03,101,12/14/18 1:03,1
12/14/18 1:06,20.74,12/14/18 1:06,105,12/14/18 1:06,0
12/14/18 1:09,20.85,12/14/18 1:09,109,12/14/18 1:09,1
12/14/18 1:12,20.96,12/14/18 1:12,107,12/14/18 1:12,0
12/14/18 1:15,20.96,12/14/18 1:15,103,12/14/18 1:15,0
12/14/18 1:18,20.96,12/14/18 1:18,107,12/14/18 1:18,1
12/14/18 1:21,20.96,12/14/18 1:21,109,12/14/18 1:21,0
12/14/18 1:24,20.96,12/14/18 1:24,103,12/14/18 1:24,0
12/14/18 1:27,20.96,12/14/18 1:27,105,12/14/18 1:27,1
12/14/18 1:30,20.96,12/14/18 1:30,109,12/14/18 1:30,2
12/14/18 1:33,20.96,12/14/18 1:33,109,12/14/18 1:33,0
12/14/18 1:36,20.96,12/14/18 1:36,51,12/14/18 1:36,2
12/14/18 1:39,20.96,12/14/18 1:39,52,12/14/18 1:39,3
12/14/18 1:42,20.96,12/14/18 1:42,105,12/14/18 1:42,0
12/14/18 1:45,20.96,12/14/18 1:45,98,12/14/18 1:45,0
12/14/18 1:48,20.96,12/14/18 1:48,101,12/14/18 1:48,0
12/14/18 1:51,20.96,12/14/18 1:51,103,12/14/18 1:51,0
12/14/18 1:54,20.96,12/14/18 1:54,103,12/14/18 1:54,0
12/14/18 1:57,20.87,12/14/18 1:57,100,12/14/18 1:57,0
12/14/18 2:00,20.85,12/14/18 2:00,100,12/14/18 2:00,0
12/14/18 2:03,20.85,12/14/18 2:03,100,12/14/18 2:03,0
12/14/18 2:06,20.85,12/14/18 2:06,107,12/14/18 2:06,2
12/14/18 2:09,20.85,12/14/18 2:09,105,12/14/18 2:09,0
12/14/18 2:12,20.85,12/14/18 2:12,101,12/14/18 2:12,0
12/14/18 2:15,20.85,12/14/18 2:15,111,12/14/18 2:15,1
12/14/18 2:18,20.85,12/14/18 2:18,103,12/14/18 2:18,2
12/14/18 2:21,20.82,12/14/18 2:21,101,12/14/18 2:21,0
12/14/18 2:24,20.85,12/14/18 2:24,93,12/14/18 2:24,1
12/14/18 2:27,20.85,12/14/18 2:27,101,12/14/18 2:27,0
12/14/18 2:30,20.85,12/14/18 2:30,105,12/14/18 2:30,0
12/14/18 2:33,20.85,12/14/18 2:33,96,12/14/18 2:33,0
12/14/18 2:36,20.85,12/14/18 2:36,98,12/14/18 2:36,0
12/14/18 2:39,20.85,12/14/18 2:39,103,12/14/18 2:39,0
12/14/18 2:42,20.74,12/14/18 2:42,117,12/14/18 2:42,2
12/14/18 2:45,20.74,12/14/18 2:45,100,12/14/18 2:45,0
12/14/18 2:48,20.74,12/14/18 2:48,92,12/14/18 2:48,0
12/14/18 2:51,20.74,12/14/18 2:51,101,12/14/18 2:51,0
12/14/18 2:54,20.74,12/14/18 2:54,105,12/14/18 2:54,0
12/14/18 2:57,20.74,12/14/18 2:57,101,12/14/18 2:57,0
12/14/18 3:00,20.74,12/14/18 3:00,48,12/14/18 3:00,2
12/14/18 3:03,20.74,12/14/18 3:03,98,12/14/18 3:03,0
12/14/18 3:06,20.63,12/14/18 3:06,96,12/14/18 3:06,0
12/14/18 3:09,20.63,12/14/18 3:09,98,12/14/18 3:09,0
12/14/18 3:12,20.63,12/14/18 3:12,101,12/14/18 3:12,0
12/14/18 3:15,20.63,12/14/18 3:15,100,12/14/18 3:15,0
12/14/18 3:18,20.63,12/14/18 3:18,92,12/14/18 3:18,1
12/14/18 3:21,20.63,12/14/18 3:21,101,12/14/18 3:21,2
12/14/18 3:24,20.63,12/14/18 3:24,101,12/14/18 3:24,0
12/14/18 3:27,20.63,12/14/18 3:27,96,12/14/18 3:27,0
12/14/18 3:30,20.63,12/14/18 3:30,95,12/14/18 3:30,0
12/14/18 3:33,20.63,12/14/18 3:33,100,12/14/18 3:33,0
12/14/18 3:36,20.63,12/14/18 3:36,100,12/14/18 3:36,0
12/14/18 3:39,20.66,12/14/18 3:39,103,12/14/18 3:39,0
12/14/18 3:42,20.71,12/14/18 3:42,103,12/14/18 3:42,0
12/14/18 3:45,20.74,12/14/18 3:45,105,12/14/18 3:45,0
12/14/18 3:48,20.74,12/14/18 3:48,111,12/14/18 3:48,0
12/14/18 3:51,20.74,12/14/18 3:51,107,12/14/18 3:51,0
12/14/18 3:54,20.74,12/14/18 3:54,96,12/14/18 3:54,0
12/14/18 3:57,20.74,12/14/18 3:57,98,12/14/18 3:57,0
12/14/18 4:00,20.74,12/14/18 4:00,95,12/14/18 4:00,0
12/14/18 4:03,20.74,12/14/18 4:03,103,12/14/18 4:03,0
12/14/18 4:06,20.74,12/14/18 4:06,100,12/14/18 4:06,1
